player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr,batting_impact,bowling_impact,experience_score,consistency_score
2317,19,Batter,109,3880,40.09,174.97,46,1,3,7.61,41,98,79.6525,54.46,Medium,9.02,7014.5473,0.39421813403416556,2071,48
2318,26,Batter,204,3666,40.84,136.21,27,7,15,9.67,63,85,69.4255,35.08,Low,6.24,5562.816400000001,1.5511892450879008,5304,41
2319,24,All-Rounder,146,4754,27.51,102.74,23,8,226,5.06,17,82,83.332,61.44,High,12.99,2826.3774,44.66403162055337,3504,39
2320,31,Wicketkeeper,163,3773,26.13,169.58,39,2,1,7.6,86,78,73.802,43.38,Medium,5.98,4431.1254,0.13157894736842105,5053,43
2321,20,Batter,22,5552,54.68,184.59,12,5,16,8.25,63,93,89.5265,73.18,High,12.06,10093.3812,1.9393939393939394,440,22
2322,21,Wicketkeeper,244,6458,54.98,152.36,9,1,3,7.17,65,86,86.164,66.81,High,11.22,8376.7528,0.41841004184100417,5124,11
2323,26,All-Rounder,87,3767,31.53,109.36,6,3,131,4.79,64,71,78.447,52.18,Medium,10.69,3448.1208,27.348643006263046,2262,12
2324,33,Batter,134,7847,37.99,184.45,34,2,2,7.3,71,63,83.1685,61.13,High,10.11,7007.2555,0.273972602739726,4422,38
2325,20,Wicketkeeper,39,3665,51.31,154.79,11,9,0,9.99,88,94,78.2615,51.83,Medium,8.78,7942.2749,0.0,780,29
2326,18,Bowler,248,1066,21.11,102.76,2,0,130,4.53,39,94,72.619,41.13,Medium,8.93,2169.2636,28.69757174392936,4464,2
2327,27,All-Rounder,44,3484,48.35,104.5,24,3,161,5.91,75,81,85.958,66.42,High,13.06,5052.575,27.2419627749577,1188,30
2328,33,Wicketkeeper,85,5511,30.63,105.02,40,2,0,9.67,113,69,65.17399999999999,27.02,Low,4.58,3216.7625999999996,0.0,2805,44
2329,21,Wicketkeeper,41,6731,54.96,111.85,14,3,5,7.14,56,82,78.94749999999999,53.13,Medium,9.57,6147.276,0.700280112044818,861,20
2330,25,Batter,245,5748,41.53,123.6,48,14,30,8.65,59,72,71.495,39.0,Low,7.78,5133.108,3.468208092485549,6125,76
2331,31,All-Rounder,218,2910,33.43,159.9,10,10,177,6.96,19,60,76.974,49.39,Medium,10.99,5345.457,25.43103448275862,6758,30
2332,22,All-Rounder,82,3492,43.02,103.9,27,7,199,6.17,100,99,93.805,81.29,Elite,15.85,4469.778,32.25283630470016,1804,41
2333,26,All-Rounder,119,3099,40.11,130.4,24,3,64,4.12,23,88,78.97099999999999,53.17,Medium,8.91,5230.344,15.533980582524272,3094,30
2334,28,Wicketkeeper,125,4849,53.17,164.19,18,11,5,9.11,87,74,79.6575,54.47,Medium,9.12,8729.9823,0.5488474204171241,3500,40
2335,23,Wicketkeeper,173,2707,38.67,127.28,13,11,6,7.47,83,92,72.947,41.76,Medium,7.51,4921.917600000001,0.8032128514056225,3979,35
2336,18,Wicketkeeper,15,2350,27.49,160.13,22,3,3,6.02,98,96,78.9665,53.16,Medium,8.1,4401.9737,0.49833887043189373,270,28
2337,31,Bowler,76,82,25.75,95.6,0,0,100,7.87,31,73,55.839,9.33,Low,4.66,2461.7,12.706480304955527,2356,0
2338,35,Batter,182,5227,64.65,176.29,16,16,4,8.15,10,75,80.0625,55.24,Medium,9.97,11397.148500000001,0.49079754601226994,6370,48
2339,31,Bowler,59,1027,24.4,76.09,5,0,135,4.92,40,64,61.7475,20.53,Low,6.39,1856.596,27.439024390243905,1829,5
2340,23,Bowler,152,317,15.68,96.8,3,1,321,4.62,17,91,80.748,56.54,Medium,13.66,1517.8239999999998,69.48051948051948,3496,5
2341,27,Batter,10,5235,37.77,170.84,45,9,14,8.42,24,77,73.357,42.53,Medium,7.62,6452.626800000001,1.66270783847981,270,63
2342,29,Batter,190,3945,63.08,144.29,11,11,6,7.27,66,74,79.4975,54.17,Medium,9.98,9101.813199999999,0.8253094910591472,5510,33
2343,23,Bowler,246,15,25.83,91.83,0,1,344,5.96,7,99,82.6035,60.06,High,15.62,2371.9689,57.718120805369125,5658,2
2344,32,Bowler,17,261,28.53,70.86,0,0,329,5.2,44,69,77.28,49.97,Medium,13.74,2021.6358,63.26923076923077,544,0
2345,28,Bowler,87,158,22.27,113.58,1,0,338,6.62,23,85,81.38399999999999,57.75,Medium,13.73,2529.4266,51.05740181268882,2436,1
2346,35,Wicketkeeper,214,5720,33.64,161.87,13,1,2,6.34,115,81,85.0425,64.68,High,10.03,5445.3068,0.31545741324921134,7490,15
2347,35,Bowler,15,789,14.44,87.22,4,0,272,7.98,34,77,67.44300000000001,31.32,Low,9.68,1259.4568,34.08521303258145,525,4
2348,21,Bowler,34,454,26.48,101.03,5,1,164,7.72,20,92,66.6865,29.89,Low,7.76,2675.2744000000002,21.243523316062177,714,7
2349,18,All-Rounder,218,2859,38.81,157.47,20,5,201,6.29,99,80,94.3815,82.38,Elite,16.19,6111.4107,31.955484896661368,3924,30
2350,35,All-Rounder,57,3858,47.37,100.04,18,9,160,6.27,16,82,79.293,53.78,Medium,11.83,4738.8948,25.518341307814993,1995,36
2351,27,All-Rounder,238,2127,38.0,148.06,18,0,146,4.27,16,82,83.10300000000001,61.0,High,12.67,5626.28,34.192037470726,6426,18
2352,28,Wicketkeeper,127,3970,32.01,152.93,28,14,0,6.33,90,74,75.3225,46.26,Medium,7.46,4895.2893,0.0,3556,56
2353,32,Wicketkeeper,33,3824,37.55,139.21,24,1,2,7.43,131,60,73.1945,42.22,Medium,7.33,5227.3355,0.2691790040376851,1056,26
2354,34,All-Rounder,59,3461,43.07,136.96,10,10,206,7.4,47,68,83.767,62.26,High,13.06,5898.867200000001,27.837837837837835,2006,30
2355,27,Wicketkeeper,208,6086,50.79,112.62,5,9,10,6.74,145,74,84.622,63.88,High,11.01,5719.9698,1.4836795252225519,5616,23
2356,26,Bowler,64,617,20.25,108.34,2,0,216,6.84,24,73,67.81,32.02,Low,9.31,2193.885,31.578947368421055,1664,2
2357,28,All-Rounder,73,3131,40.01,119.66,15,5,167,5.13,84,70,85.214,65.01,High,12.96,4787.5966,32.553606237816766,2044,25
2358,30,Bowler,223,1021,21.26,88.94,1,1,142,5.48,8,77,62.211,21.41,Low,6.54,1890.8644000000002,25.912408759124087,6690,3
2359,24,Bowler,178,295,22.41,86.9,4,1,191,4.73,19,82,68.568,33.46,Low,8.07,1947.429,40.38054968287526,4272,6
2360,28,Bowler,144,792,14.53,83.98,1,1,200,4.74,49,89,72.21000000000001,40.36,Medium,9.77,1220.2294,42.19409282700422,4032,3
2361,20,Wicketkeeper,50,2812,39.56,166.59,13,4,0,7.21,102,94,81.76050000000001,58.46,Medium,8.48,6590.3004,0.0,1000,21
2362,35,Bowler,241,244,17.18,82.04,1,1,197,6.42,35,87,66.118,28.81,Low,7.58,1409.4472,30.685358255451714,8435,3
2363,18,Wicketkeeper,66,3033,49.58,152.61,18,3,3,8.35,114,81,79.0215,53.27,Medium,8.17,7566.4038,0.3592814371257485,1188,24
2364,27,All-Rounder,11,2257,28.78,125.08,26,9,62,4.42,40,90,74.53,44.76,Medium,8.61,3599.8024,14.027149321266968,297,44
2365,25,Bowler,105,1267,14.51,100.21,0,0,100,4.23,6,75,60.8085,18.75,Low,4.66,1454.0471,23.640661938534276,2625,0
2366,28,Wicketkeeper,35,5086,29.39,158.92,29,8,7,6.26,144,81,85.517,65.58,High,10.25,4670.6588,1.1182108626198084,980,45
2367,29,All-Rounder,10,4478,36.24,159.85,30,2,108,4.0,54,93,93.0955,79.94,High,13.3,5792.964,27.0,290,34
2368,24,Bowler,200,479,11.66,89.25,5,1,219,7.66,39,82,64.4435,25.64,Low,7.19,1040.655,28.590078328981722,4800,7
2369,27,All-Rounder,106,2686,36.03,117.28,12,7,53,7.13,25,89,68.503,33.33,Low,6.3,4225.5984,7.433380084151473,2862,26
2370,27,All-Rounder,60,4275,40.36,154.75,7,10,165,7.9,64,83,88.4205,71.08,High,14.47,6245.71,20.886075949367086,1620,27
2371,31,All-Rounder,24,2911,29.42,128.26,29,6,67,4.5,83,65,74.797,45.26,Medium,8.16,3773.4092,14.88888888888889,744,41
2372,35,Batter,220,5630,49.3,123.85,14,20,1,6.62,41,62,71.0675,38.19,Low,6.79,6105.804999999999,0.1510574018126888,7700,54
2373,21,Wicketkeeper,132,6481,45.39,130.93,29,15,10,7.71,92,87,82.54850000000002,59.95,Medium,9.74,5942.912700000001,1.297016861219196,2772,59
2374,22,Bowler,60,1400,19.73,96.96,4,0,118,7.48,29,100,65.643,27.91,Low,6.95,1913.0208,15.775401069518715,1320,4
2375,34,All-Rounder,175,3599,34.19,113.24,20,1,71,5.14,29,79,72.49099999999999,40.89,Medium,8.59,3871.6755999999996,13.813229571984436,5950,22
2376,27,Bowler,15,82,10.58,107.32,3,1,297,7.63,41,94,75.536,46.66,Medium,12.79,1135.4456,38.92529488859764,405,5
2377,35,Bowler,233,498,24.06,73.66,1,1,211,5.38,47,80,70.083,36.33,Low,9.6,1772.2595999999999,39.21933085501859,8155,3
2378,34,Wicketkeeper,107,3709,28.8,133.51,39,8,1,7.96,120,66,68.7445,33.79,Low,4.85,3845.0879999999997,0.12562814070351758,3638,55
2379,33,Wicketkeeper,97,6670,27.15,168.98,18,4,0,6.38,149,68,85.972,66.44,High,9.12,4587.807,0.0,3201,26
2380,18,Wicketkeeper,215,4892,29.91,129.96,23,5,6,7.78,78,91,73.721,43.22,Medium,6.93,3887.1036000000004,0.7712082262210797,3870,33
2381,20,Bowler,134,374,29.87,85.8,2,0,346,7.23,20,95,81.549,58.06,Medium,14.9,2562.846,47.85615491009682,2680,2
2382,29,Wicketkeeper,90,5161,43.41,168.42,21,14,8,7.17,104,75,84.05799999999999,62.81,High,9.39,7311.112199999999,1.1157601115760112,2610,49
2383,23,All-Rounder,218,4785,39.44,142.49,8,0,128,5.63,27,90,86.9555,68.31,High,12.9,5619.8056,22.735346358792185,5014,8
2384,18,Wicketkeeper,158,3061,54.12,129.32,29,10,1,6.57,136,81,82.54599999999999,59.95,Medium,9.9,6998.7984,0.15220700152207,2844,49
2385,31,Bowler,202,916,27.52,105.55,1,0,289,5.28,6,79,78.8305,52.91,Medium,13.52,2904.736,54.734848484848484,6262,1
2386,32,Bowler,75,1402,27.55,113.32,0,0,247,4.44,32,87,83.897,62.51,High,13.44,3121.966,55.63063063063063,2400,0
2387,29,Batter,57,4207,58.62,140.49,41,15,17,9.94,10,79,69.3035,34.85,Low,7.34,8235.5238,1.710261569416499,1653,71
2388,29,Wicketkeeper,195,6646,38.91,161.41,28,3,8,7.17,133,71,86.52649999999998,67.49,High,9.74,6280.463099999999,1.1157601115760112,5655,34
2389,32,Batter,62,4885,54.49,157.08,15,10,14,8.22,28,84,78.15899999999999,51.63,Medium,9.65,8559.289200000001,1.70316301703163,1984,35
2390,25,Bowler,123,1321,24.62,77.8,0,1,181,4.26,30,85,71.908,39.79,Low,10.14,1915.436,42.48826291079813,3075,2
2391,30,Wicketkeeper,13,5239,30.91,144.11,13,13,3,6.02,58,74,73.8675,43.5,Medium,5.9,4454.440100000001,0.49833887043189373,390,39
2392,22,Batter,220,3401,61.74,170.4,43,10,16,9.67,26,92,78.424,52.14,Medium,9.2,10520.496000000001,1.654601861427094,4840,63
2393,26,Bowler,62,435,18.46,92.57,4,1,105,7.79,37,75,55.563500000000005,8.81,Low,3.33,1708.8422,13.478818998716303,1612,6
2394,35,Wicketkeeper,137,2702,45.92,126.68,26,8,9,9.67,105,88,72.06200000000001,40.08,Medium,6.96,5817.145600000001,0.9307135470527405,4795,42
2395,22,Batter,153,6034,62.52,139.6,13,4,27,6.75,43,99,89.47399999999999,73.08,High,12.39,8727.792,4.0,3366,21
2396,29,Batter,242,7619,62.92,146.19,10,3,3,9.6,47,82,82.2825,59.45,Medium,9.62,9198.2748,0.3125,7018,16
2397,21,Wicketkeeper,98,6346,46.46,162.62,8,1,3,9.81,143,96,89.943,73.97,High,10.8,7555.3252,0.3058103975535168,2058,10
2398,19,All-Rounder,75,4113,26.7,116.91,13,3,66,5.39,59,96,78.1725,51.66,Medium,8.35,3121.497,12.244897959183675,1425,19
2399,28,Batter,185,4749,60.01,133.37,50,4,8,8.06,37,85,76.9765,49.39,Medium,9.19,8003.5337,0.9925558312655086,5180,58
2400,27,Wicketkeeper,91,4885,40.17,113.8,5,3,6,8.07,90,82,72.731,41.35,Medium,7.13,4571.3460000000005,0.7434944237918215,2457,11
2401,27,Wicketkeeper,38,5989,50.22,131.56,21,1,1,9.85,127,71,77.608,50.59,Medium,8.24,6606.9432,0.10152284263959391,1026,23
2402,22,Wicketkeeper,212,2841,37.14,142.44,40,6,7,8.81,105,82,72.13,40.21,Medium,6.91,5290.2216,0.7945516458569807,4664,52
2403,21,All-Rounder,142,3094,35.61,147.93,18,1,71,6.28,70,92,82.1805,59.26,Medium,10.04,5267.7873,11.305732484076433,2982,20
2404,32,All-Rounder,158,4514,42.82,112.12,11,2,155,4.26,15,83,84.822,64.26,High,12.82,4800.9784,36.3849765258216,5056,15
2405,28,Batter,95,7393,41.22,133.27,32,18,2,8.35,64,80,77.0025,49.44,Medium,8.87,5493.3894,0.23952095808383234,2660,68
2406,32,Bowler,149,756,14.94,117.59,1,0,172,4.64,30,81,71.3625,38.75,Low,9.51,1756.7946,37.06896551724138,4768,1
2407,22,Batter,129,6948,45.05,123.03,31,18,26,7.07,64,93,83.4555,61.67,High,9.52,5542.501499999999,3.6775106082036775,2838,67
2408,35,Wicketkeeper,164,3704,25.13,161.25,17,0,2,9.15,93,66,66.7945,30.09,Low,5.32,4052.2124999999996,0.2185792349726776,5740,17
2409,23,Wicketkeeper,55,5923,47.62,130.1,40,7,4,7.27,131,91,87.27699999999999,68.92,High,11.14,6195.361999999999,0.5502063273727649,1265,54
2410,19,Bowler,91,257,27.5,88.53,2,1,127,7.87,5,97,61.2135,19.52,Low,5.68,2434.575,16.13722998729352,1729,4
2411,32,Bowler,250,15,20.7,98.22,3,0,326,6.89,5,80,73.773,43.32,Medium,13.16,2033.154,47.314949201741655,8000,3
2412,32,Bowler,152,1464,26.89,117.51,3,1,216,7.68,12,63,67.4915,31.42,Low,10.2,3159.8439000000003,28.125,4864,5
2413,34,All-Rounder,45,2806,28.21,143.95,25,8,149,4.79,87,61,81.9575,58.83,Medium,10.89,4060.8295,31.106471816283925,1530,41
2414,18,Wicketkeeper,242,2679,29.39,103.36,14,8,2,6.77,136,89,72.149,40.24,Medium,5.88,3037.7504,0.29542097488921715,4356,30
2415,33,Bowler,237,1388,29.29,87.44,5,1,317,7.29,47,74,78.659,52.58,Medium,14.62,2561.1176,43.484224965706446,7821,7
2416,33,Batter,203,6499,63.04,167.45,47,16,3,7.5,65,71,86.5175,67.48,High,11.45,10556.047999999999,0.4,6699,79
2417,30,Wicketkeeper,207,5729,37.2,102.85,29,7,3,7.15,84,70,69.88550000000001,35.95,Low,6.51,3826.02,0.4195804195804196,6210,43
2418,18,All-Rounder,48,2161,48.4,150.38,9,10,147,6.73,56,86,86.79899999999999,68.01,High,13.69,7278.392,21.842496285289744,864,29
2419,32,Bowler,187,373,12.54,74.41,0,1,162,7.94,50,60,52.7495,3.47,Low,4.48,933.1013999999999,20.403022670025187,5984,2
2420,32,Batter,102,5330,49.35,137.03,13,4,10,7.97,24,62,68.7795,33.86,Low,6.07,6762.4305,1.2547051442910917,3264,21
2421,28,Batter,200,3787,36.32,147.79,19,14,0,6.12,14,74,68.29849999999999,32.94,Low,6.29,5367.7328,0.0,5600,47
2422,30,All-Rounder,153,3842,42.94,140.17,19,5,203,5.82,81,76,93.29149999999998,80.32,Elite,16.43,6018.899799999999,34.87972508591065,4590,29
2423,25,All-Rounder,83,3579,37.51,112.42,20,1,203,4.75,46,88,88.614,71.45,High,14.39,4216.8742,42.73684210526316,2075,22
2424,30,Wicketkeeper,155,2747,49.55,126.91,37,13,10,7.55,86,91,76.44550000000001,48.39,Medium,8.46,6288.3904999999995,1.3245033112582782,4650,63
2425,25,Bowler,15,425,11.83,119.75,3,0,309,6.63,32,81,77.2715,49.95,Medium,12.0,1416.6425,46.60633484162896,375,3
2426,22,Bowler,89,804,20.77,83.19,4,0,284,5.99,13,89,74.60749999999999,44.9,Medium,12.36,1727.8563,47.41235392320534,1958,4
2427,18,Batter,217,3281,55.68,171.42,19,1,17,7.56,16,82,77.319,50.04,Medium,9.41,9544.665599999998,2.248677248677249,3906,21
2428,27,Wicketkeeper,212,2143,34.59,141.25,40,10,4,6.83,68,85,70.56049999999999,37.23,Low,6.25,4885.837500000001,0.5856515373352855,5724,60
2429,21,Wicketkeeper,176,3662,46.89,161.54,17,7,5,9.59,133,86,81.642,58.24,Medium,10.0,7574.6106,0.5213764337851929,3696,31
2430,30,Bowler,217,26,11.79,72.91,5,0,250,4.21,43,88,72.40549999999999,40.73,Medium,10.31,859.6089,59.38242280285036,6510,5
2431,25,Batter,151,6632,50.63,170.9,29,18,30,6.18,77,90,94.32800000000002,82.28,Elite,13.29,8652.667000000001,4.8543689320388355,3775,65
2432,25,All-Rounder,188,2641,26.61,132.63,24,2,209,6.73,89,93,88.56949999999999,71.37,High,13.57,3529.2843,31.054977711738484,4700,28
2433,25,Batter,246,5150,56.19,164.34,36,14,2,6.97,63,82,84.828,64.27,High,10.55,9234.2646,0.28694404591104733,6150,64
2434,23,Batter,141,3674,39.21,129.6,50,14,16,6.27,48,94,75.59100000000001,46.77,Medium,7.81,5081.616,2.5518341307814993,3243,78
2435,26,Wicketkeeper,226,2030,51.15,163.8,19,2,1,6.15,94,91,83.905,62.52,High,10.19,8378.37,0.16260162601626016,5876,23
2436,35,Bowler,182,500,10.17,100.64,3,0,254,5.79,37,69,68.837,33.97,Low,9.48,1023.5088,43.86873920552677,6370,3
2437,22,Batter,152,7788,64.62,172.29,18,14,19,6.93,62,91,97.4155,88.13,Elite,14.12,11133.3798,2.741702741702742,3344,46
2438,18,Batter,113,6979,47.81,168.31,16,17,15,7.91,26,96,85.5275,65.6,High,10.98,8046.9011,1.8963337547408343,2034,50
2439,35,Bowler,114,483,18.65,96.3,5,1,106,4.35,46,72,63.386,23.63,Low,5.67,1795.995,24.367816091954026,3990,7
2440,23,Wicketkeeper,246,5289,30.16,111.12,32,13,6,7.78,138,96,79.014,53.25,Medium,7.21,3351.3792000000003,0.7712082262210797,5658,58
2441,18,Bowler,124,1318,17.94,117.48,2,0,147,6.2,46,99,74.35,44.41,Medium,10.04,2107.5912000000003,23.709677419354836,2232,2
2442,35,Batter,128,5387,52.42,136.93,30,19,17,6.42,51,70,78.15950000000001,51.63,Medium,9.85,7177.8706,2.64797507788162,4480,68
2443,33,Wicketkeeper,129,3247,38.02,168.22,36,12,4,6.1,74,89,80.90299999999999,56.83,Medium,8.15,6395.7244,0.6557377049180328,4257,60
2444,35,All-Rounder,199,3679,25.62,101.76,7,4,81,7.09,23,88,66.908,30.31,Low,6.88,2607.0912000000003,11.42454160789845,6965,15
2445,30,All-Rounder,133,3758,39.57,134.3,9,9,140,7.47,54,95,84.94200000000001,64.49,High,12.27,5314.251,18.741633199464527,3990,27
2446,20,Wicketkeeper,30,2935,50.25,121.59,32,1,0,9.49,96,81,70.05349999999999,36.27,Low,7.0,6109.8975,0.0,600,34
2447,18,Bowler,77,552,21.89,101.93,4,1,243,7.34,36,91,74.07050000000001,43.88,Medium,11.37,2231.2477000000003,33.106267029972756,1386,6
2448,32,Batter,170,4908,54.28,174.18,47,7,0,6.49,29,70,79.64699999999999,54.45,Medium,9.13,9454.4904,0.0,5440,61
2449,18,Batter,174,7154,46.74,163.79,41,9,5,8.29,12,92,80.9185,56.86,Medium,8.87,7655.5446,0.6031363088057902,3132,59
2450,29,Bowler,56,331,14.54,79.45,4,0,310,4.48,40,70,74.2815,44.28,Medium,11.9,1155.203,69.19642857142857,1624,4
2451,30,Bowler,236,85,10.27,117.61,5,0,105,7.76,21,95,59.6225,16.5,Low,4.14,1207.8546999999999,13.530927835051546,7080,5
2452,23,Wicketkeeper,176,5469,29.17,149.12,33,11,3,7.88,144,100,85.93700000000001,66.38,High,9.07,4349.830400000001,0.3807106598984772,4048,55
2453,27,Batter,188,5675,49.84,174.73,15,9,9,7.56,57,83,84.5615,63.77,High,10.29,8708.5432,1.1904761904761905,5076,33
2454,33,All-Rounder,22,4450,34.51,154.19,30,3,142,6.58,42,90,87.28150000000001,68.92,High,12.48,5321.0969,21.580547112462007,726,36
2455,29,Bowler,75,676,24.49,84.03,5,1,329,6.2,39,91,81.8735,58.67,Medium,15.19,2057.8947,53.064516129032256,2175,7
2456,31,All-Rounder,247,3605,29.97,144.85,13,8,100,7.15,81,83,80.4785,56.03,Medium,10.97,4341.1545,13.986013986013985,7657,29
2457,25,All-Rounder,177,3740,48.62,137.8,18,7,105,5.74,60,79,85.406,65.37,High,12.09,6699.836,18.29268292682927,4425,32
2458,34,All-Rounder,71,2131,25.73,139.78,19,7,143,6.1,10,89,75.438,46.48,Medium,9.84,3596.5394,23.442622950819672,2414,33
2459,34,All-Rounder,72,2151,44.33,139.03,29,9,193,4.87,93,68,90.4555,74.94,High,15.32,6163.1999,39.630390143737166,2448,47
2460,27,Bowler,233,1492,18.61,99.85,2,0,191,4.1,24,80,73.02449999999999,41.9,Medium,10.01,1858.2084999999997,46.58536585365854,6291,2
2461,19,All-Rounder,194,1630,39.9,131.92,17,7,92,6.93,11,81,69.868,35.92,Low,8.18,5263.607999999999,13.275613275613276,3686,31
2462,32,Bowler,81,352,28.36,107.91,1,0,278,5.87,19,89,80.04849999999999,55.22,Medium,13.98,3060.3275999999996,47.359454855195914,2592,1
2463,33,Bowler,226,1208,16.29,101.75,2,0,161,6.25,6,62,59.0455,15.41,Low,6.12,1657.5075,25.76,7458,2
2464,31,Bowler,95,1145,29.86,75.5,0,0,276,6.79,5,69,68.82300000000001,33.94,Low,10.47,2254.43,40.6480117820324,2945,0
2465,28,Batter,178,4515,63.78,126.59,23,11,7,9.54,27,84,72.33250000000001,40.59,Medium,8.63,8073.9102,0.7337526205450734,4984,45
2466,26,Bowler,221,458,25.01,101.02,2,0,120,7.19,11,73,58.142,13.69,Low,5.74,2526.5102,16.689847009735743,5746,2
2467,22,Bowler,178,722,21.52,83.74,1,1,191,4.74,34,88,71.661,39.32,Low,9.23,1802.0847999999999,40.29535864978903,3916,3
2468,22,Wicketkeeper,225,5115,52.18,156.43,27,3,0,8.09,113,87,86.2185,66.91,High,10.66,8162.517400000001,0.0,4950,33
2469,34,Bowler,151,1464,23.54,87.43,2,0,166,6.53,32,61,61.7745,20.58,Low,7.31,2058.1022000000003,25.42113323124043,5134,2
2470,20,Bowler,92,192,11.57,103.28,2,1,312,5.43,48,87,79.997,55.12,Medium,13.33,1194.9496000000001,57.45856353591161,1840,4
2471,32,Batter,246,6423,39.07,133.05,16,14,14,6.8,66,68,75.64450000000001,46.87,Medium,8.39,5198.263500000001,2.058823529411765,7872,44
2472,30,Batter,225,4150,60.38,166.75,40,12,30,7.69,31,94,85.04650000000001,64.69,High,12.56,10068.365,3.9011703511053315,6750,64
2473,31,All-Rounder,236,1915,29.34,125.46,21,4,184,4.47,93,74,85.031,64.66,High,12.51,3680.9964,41.16331096196868,7316,29
2474,30,Bowler,13,1206,22.43,72.96,4,0,121,6.41,32,77,59.395,16.07,Low,4.78,1636.4927999999998,18.876755070202808,390,4
2475,18,Bowler,246,1266,21.95,117.49,3,1,340,4.24,26,81,88.31049999999999,70.87,High,16.55,2578.9055,80.18867924528301,4428,5
2476,28,Bowler,244,256,28.29,105.19,3,1,158,6.71,11,75,63.8475,24.51,Low,7.88,2975.8251,23.546944858420268,6832,5
2477,24,All-Rounder,210,2438,45.69,131.86,22,8,59,5.23,54,82,78.52199999999999,52.32,Medium,9.63,6024.6834,11.281070745697896,5040,38
2478,27,Bowler,24,297,17.39,110.8,3,1,193,4.18,48,74,72.81099999999999,41.5,Medium,10.44,1926.8120000000001,46.172248803827756,648,5
2479,35,Bowler,211,1479,14.75,82.32,1,1,192,7.07,33,72,62.25099999999999,21.48,Low,6.49,1214.2199999999998,27.157001414427157,7385,3
2480,32,Bowler,165,1248,11.28,105.92,2,0,291,5.14,21,66,73.368,42.55,Medium,11.84,1194.7776,56.614785992217904,5280,2
2481,20,Bowler,175,612,14.97,114.15,2,0,334,7.18,7,100,80.89750000000001,56.82,Medium,13.94,1708.8255000000001,46.51810584958218,3500,2
2482,23,Wicketkeeper,133,2972,45.35,107.5,6,13,2,8.73,64,94,68.274,32.9,Low,7.12,4875.125,0.2290950744558992,3059,32
2483,22,Wicketkeeper,241,4783,49.27,163.68,18,5,8,6.45,104,84,88.039,70.36,High,12.06,8064.513600000001,1.2403100775193798,5302,28
2484,20,Batter,197,7124,49.68,177.41,19,6,3,8.37,41,92,86.3635,67.18,High,10.22,8813.728799999999,0.3584229390681004,3940,31
2485,20,All-Rounder,123,2392,41.98,126.11,20,1,247,4.11,27,98,95.0345,83.62,Elite,16.8,5294.0978,60.09732360097323,2460,22
2486,34,Wicketkeeper,134,2008,38.26,120.44,10,11,3,6.23,85,70,67.34,31.13,Low,6.14,4608.0344,0.4815409309791332,4556,32
2487,19,Batter,217,4454,35.18,174.33,34,17,7,8.24,14,86,72.5915,41.08,Medium,6.64,6132.9294,0.8495145631067961,4123,68
2488,27,All-Rounder,235,1726,29.25,118.97,17,7,244,5.59,40,90,84.9125,64.43,High,14.05,3479.8725,43.64937388193202,6345,31
2489,19,All-Rounder,12,3976,44.52,147.32,13,6,225,6.76,96,91,100.236,93.48,Elite,17.96,6558.6864000000005,33.28402366863905,228,25
2490,27,Batter,147,4197,42.2,149.68,42,4,1,6.3,41,87,76.83600000000001,49.13,Medium,7.07,6316.496000000001,0.15873015873015872,3969,50
2491,22,Wicketkeeper,54,2587,26.45,152.52,11,7,3,7.12,57,83,68.43700000000001,33.21,Low,5.36,4034.154,0.42134831460674155,1188,25
2492,35,All-Rounder,50,2109,25.07,114.1,26,8,93,5.45,40,65,65.644,27.91,Low,6.12,2860.487,17.06422018348624,1750,42
2493,19,Bowler,185,1497,11.54,107.61,3,0,285,7.12,31,87,76.0075,47.56,Medium,11.74,1241.8193999999999,40.02808988764045,3515,3
2494,31,Batter,70,7402,51.96,166.73,15,16,7,8.95,11,74,77.6615,50.69,Medium,9.54,8663.290799999999,0.782122905027933,2170,47
2495,34,All-Rounder,175,3491,35.71,111.05,6,0,140,4.52,42,82,81.2125,57.42,Medium,10.85,3965.5955,30.973451327433633,5950,6
2496,21,Batter,131,3072,48.7,150.36,27,18,11,9.49,13,100,71.508,39.03,Low,7.75,7322.532000000001,1.1591148577449948,2751,63
2497,35,All-Rounder,36,2238,30.42,100.39,16,1,245,4.44,84,84,88.7805,71.77,High,14.89,3053.8638,55.18018018018017,1260,18
2498,20,All-Rounder,214,4132,32.6,115.57,16,6,205,5.89,88,92,91.7995,77.49,High,14.89,3767.582,34.80475382003396,4280,28
2499,29,All-Rounder,109,4869,27.87,111.16,18,7,70,4.95,67,93,80.423,55.92,Medium,9.9,3098.0292,14.14141414141414,3161,32
2500,21,Wicketkeeper,202,3158,50.39,116.84,27,12,1,6.54,101,92,79.059,53.34,Medium,9.11,5887.5676,0.1529051987767584,4242,51
2501,32,Bowler,250,51,17.45,94.72,3,0,150,6.18,38,75,61.735,20.5,Low,6.62,1652.8639999999998,24.271844660194176,8000,3
2502,27,Batter,52,4145,41.52,165.87,28,13,30,6.28,48,95,84.01650000000001,62.74,High,10.69,6886.9224,4.777070063694267,1404,54
2503,30,Wicketkeeper,55,6048,37.73,150.93,5,9,10,6.44,108,83,85.5245,65.59,High,9.79,5694.5889,1.5527950310559004,1650,23
