player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr
2464,35,Wicketkeeper,93,5096,59.2,122.9,17,19,144,8.14,107,81,76.227,54.996897764092225,Medium,9.716858565245573
2465,24,Wicketkeeper,60,2030,15.08,171.97,11,14,214,4.08,15,92,68.0755,42.50905776286664,Low,9.1178838084813
2466,35,All-Rounder,161,5674,46.04,98.3,47,15,45,7.02,11,76,59.403,29.223062251533893,Low,6.717151643786761
2467,18,Wicketkeeper,78,974,64.09,109.86,36,17,58,9.1,99,79,62.0495,33.27741648857536,Low,7.028798596768246
2468,23,All-Rounder,130,6272,54.65,176.05,0,7,172,9.12,117,89,89.314,75.04576755444232,High,12.663045673168032
2469,21,All-Rounder,132,5271,30.84,87.15,49,7,99,5.83,62,82,59.874500000000005,29.945385328339135,Low,6.891403029239449
2470,23,Bowler,231,1392,58.73,155.06,7,1,221,8.43,111,72,75.32549999999999,53.61582829698739,Medium,10.668825919909057
2471,29,Bowler,55,4817,35.23,95.86,40,1,172,8.88,13,89,64.3205,36.75651661036684,Low,8.76904068491969
2472,18,Bowler,49,4645,36.51,110.23,2,17,143,4.4,42,90,66.702,40.40489923478181,Low,9.547726170787861
2473,24,Bowler,228,6874,52.62,150.91,45,3,119,8.71,82,86,81.08949999999999,62.44609386370077,Medium,10.340216370052586
2474,33,Bowler,120,7167,45.54,154.39,18,18,324,8.6,4,63,81.0275,62.3511118260297,Medium,11.410788881026084
2475,35,Batter,144,82,22.28,153.38,44,1,332,8.13,49,60,62.791000000000004,34.413371019754756,Low,8.781646399777914
2476,24,All-Rounder,97,4865,30.54,84.25,42,2,223,9.95,67,85,65.7525,38.9502952868994,Low,9.10201078125301
2477,19,Bowler,100,6393,39.2,85.97,44,0,343,9.69,75,65,72.6315,49.48870556334308,Low,10.739437369411926
2478,30,All-Rounder,177,5274,32.78,101.26,2,17,39,5.54,44,73,56.33200000000001,24.51838745011531,Low,6.011869076672048
2479,24,All-Rounder,141,2305,38.21,150.06,24,13,168,6.0,60,93,71.3215,47.48182702545367,Low,8.765179802683743
2480,27,Batter,31,4350,45.99,93.82,45,18,202,8.74,95,80,69.12049999999999,44.10996468812955,Low,9.75715578032876
2481,20,Bowler,37,2648,62.79,134.66,44,2,86,6.26,25,89,68.99249999999999,43.913872739389205,Low,8.612156863559475
2482,34,Wicketkeeper,200,3789,19.85,163.38,43,17,314,4.19,55,78,74.9975,53.11334267834029,Medium,11.466523220937678
2483,22,Wicketkeeper,247,7205,16.54,180.06,37,15,349,4.01,50,79,85.254,68.82597605533472,Medium,13.445055282117533
2484,23,Wicketkeeper,249,5420,18.82,80.48,29,4,257,6.07,2,67,57.317,26.027376274406187,Low,6.694009333548944
2485,34,All-Rounder,135,2894,33.21,181.48,38,14,106,7.15,89,70,68.5625,43.255126349089636,Low,7.507034066954673
2486,28,Wicketkeeper,184,3529,16.39,88.35,31,10,32,4.74,44,91,50.958000000000006,16.285589539720135,Low,4.690052897461914
2487,22,Batter,56,2203,51.05,172.48,13,20,53,8.87,82,69,67.0405,40.923470521099034,Low,7.340281727215146
2488,23,Wicketkeeper,243,5991,15.95,130.41,49,20,286,6.0,75,65,69.831,45.198428200473394,Low,9.135637211081223
2489,18,Bowler,180,3213,62.94,142.87,5,5,346,9.76,71,82,84.94149999999999,68.34723594610534,Medium,13.83561780488174
2490,18,Batter,44,128,17.84,102.86,1,7,227,9.48,95,88,58.245000000000005,27.449042902773645,Low,6.350267712178536
2491,30,Wicketkeeper,250,5241,29.85,82.67,47,20,335,9.62,53,99,74.495,52.343528582699506,Medium,11.452933985222833
2492,33,All-Rounder,204,3035,34.75,182.22,31,15,214,4.2,67,85,77.3905,56.77934293877491,Medium,10.215570406845405
2493,25,Bowler,224,2792,16.37,148.34,14,3,343,5.93,70,100,77.5775,57.06582102013773,Medium,11.381120690813887
2494,34,Wicketkeeper,47,6238,42.58,97.34,2,9,28,9.69,21,83,60.922,31.55012217447588,Low,7.094228219181995
2495,27,Batter,57,5530,17.21,116.81,16,5,174,4.35,22,86,64.184,36.54740293065546,Low,7.002786845925917
2496,23,All-Rounder,97,4035,59.24,91.82,32,1,19,4.17,76,94,64.903,37.64888817397035,Low,8.018691410771025
2497,30,Bowler,143,4656,16.63,89.5,19,17,21,9.34,90,74,50.944500000000005,16.26490796700142,Low,3.6759093315342377
2498,22,Bowler,233,4303,45.99,177.03,50,19,295,5.56,102,88,88.508,73.81100106471801,High,13.330920022223884
2499,25,Batter,35,1295,63.66,148.42,16,11,175,7.39,103,81,74.918,52.99155119455234,Medium,10.974141067481089
2500,18,Bowler,52,1812,40.29,183.49,28,3,205,8.71,24,96,76.67,55.67555974293572,Medium,10.916281621578019
2501,23,Batter,228,7052,20.55,82.16,13,17,73,7.7,51,93,61.015499999999996,31.6933612151573,Low,6.661142620125497
2502,25,All-Rounder,184,3617,18.91,118.18,23,16,209,8.68,46,99,67.18849999999999,41.15020183683005,Low,9.236412513949436
2503,33,Batter,54,3798,61.19,109.42,32,14,57,5.57,0,85,63.4065,35.35629753889287,Low,7.475675562297626
2504,26,Bowler,109,2404,29.38,152.33,29,3,47,6.18,56,95,63.902499999999996,36.11615384026167,Low,6.556897016772292
2505,18,Batter,133,7133,27.41,124.24,12,6,248,7.53,72,88,77.7545,57.33697941800522,Medium,10.253422678521623
2506,23,All-Rounder,238,5135,43.87,158.27,48,4,193,6.61,116,93,83.67799999999998,66.41159393646927,Medium,11.334554128657448
2507,23,All-Rounder,193,6790,50.43,125.62,21,18,44,4.74,53,93,73.13050000000001,50.25315776976051,Medium,10.312762989630414
2508,25,Batter,145,62,32.28,112.38,37,13,28,9.07,83,73,48.851,13.057732227252195,Low,4.636513013093613
2509,32,Bowler,84,7094,52.36,179.14,20,13,206,7.15,30,80,85.949,69.89069405826076,Medium,11.544332222722065
2510,18,All-Rounder,136,4744,47.23,140.88,29,6,96,8.61,35,100,73.97749999999999,51.55073496181571,Medium,8.870744517809786
2511,22,Wicketkeeper,193,6199,59.31,111.24,29,13,251,7.11,7,100,81.8115,63.55217501206425,Medium,12.88545053206567
2512,25,All-Rounder,51,926,61.22,128.86,8,9,188,9.18,111,98,75.93599999999999,54.551094974377826,Medium,11.405341896126766
2513,20,Batter,115,3056,60.49,102.9,49,13,158,9.31,116,88,72.3695,49.087329855765205,Low,10.337874903235203
2514,26,All-Rounder,160,4665,27.05,106.35,3,17,225,7.21,4,77,62.745000000000005,34.342900475676196,Low,7.9083121507907705
2515,21,Wicketkeeper,231,5959,25.45,85.99,2,13,201,6.03,77,84,66.079,39.4504829530222,Low,8.33582116530077
2516,27,Bowler,214,3121,17.48,94.95,19,9,116,7.56,111,71,53.954499999999996,20.87613269909845,Low,5.355953031989523
2517,23,Wicketkeeper,31,3989,38.99,152.3,4,6,303,7.29,106,100,86.0205,70.00022979525244,High,13.242669482671909
2518,22,Bowler,28,7014,31.5,97.21,28,12,103,9.98,42,63,59.4845,29.347917672020905,Low,5.060141580828323
2519,23,Bowler,54,6573,59.44,113.93,41,10,92,7.02,113,88,77.34550000000002,56.71040436304591,Medium,10.019340621016994
2520,19,All-Rounder,72,3990,51.32,139.45,37,3,348,9.96,37,83,81.72749999999999,63.42348967070342,Medium,12.596245749940186
2521,22,Wicketkeeper,84,753,55.59,185.62,22,12,349,5.83,2,93,84.0465,66.97612427327253,Medium,13.802918136781509
2522,24,Wicketkeeper,186,6246,47.33,85.48,45,18,256,6.68,14,68,67.6465,41.8518433409166,Low,11.017713835393366
2523,25,Bowler,87,3363,42.12,131.33,47,8,39,4.35,31,61,55.7055,23.558609279132302,Low,5.413201760650382
2524,29,All-Rounder,116,2155,61.34,162.52,40,10,145,5.19,4,100,76.473,55.37376197807755,Medium,10.670811354721558
2525,30,All-Rounder,25,1578,44.56,164.34,48,10,46,4.22,60,85,65.497,38.55887737359347,Low,7.813588488347974
2526,28,Batter,136,7160,31.76,82.45,50,13,46,9.2,93,92,64.5775,37.150232476197054,Low,7.209167191224312
2527,24,Batter,228,993,64.47,187.29,46,19,124,6.39,93,94,80.54700000000001,61.61500103407867,Medium,11.42564734863379
2528,35,All-Rounder,87,4742,42.02,174.81,7,18,289,5.14,89,81,85.3605,68.98913068456008,Medium,12.972938365063845
2529,33,All-Rounder,56,7277,23.27,176.3,41,7,214,6.18,80,91,84.26650000000001,67.31315731017,Medium,12.417687513431773
2530,31,Bowler,101,279,41.27,128.7,16,14,349,5.82,103,66,69.2805,44.35507962405498,Low,9.918163744742541
2531,25,Batter,93,4889,36.23,169.77,50,5,314,6.88,67,81,83.601,66.29363237355517,Medium,12.713079275761245
2532,34,Bowler,76,2435,15.01,187.91,17,0,287,5.73,46,78,72.95899999999999,49.990425197815405,Low,9.416151954790772
2533,30,Bowler,198,4401,16.71,184.2,38,14,251,5.91,106,81,78.70949999999999,58.8000091918101,Medium,10.789057242352134
2534,19,Wicketkeeper,23,6825,34.36,86.16,11,11,213,7.05,109,83,72.014,48.5427151075059,Low,9.215728255007544
2535,22,Bowler,236,6515,64.87,185.24,6,19,84,4.63,3,63,77.13350000000001,56.3856270729447,Medium,9.475979300491929
2536,32,Bowler,226,5968,16.37,80.81,32,0,37,4.82,66,83,54.05,21.022435676478935,Low,4.4757986105289405
2537,19,Bowler,64,4962,22.35,125.35,2,12,215,7.4,55,94,71.314,47.47033726283216,Low,9.935442085955572
2538,20,Bowler,11,1998,47.47,138.67,48,19,116,9.67,0,95,66.214,39.65729868020929,Low,8.909057089992135
2539,30,Wicketkeeper,167,2824,61.39,175.06,40,1,127,6.37,62,96,80.7045,61.856286049130226,Medium,10.59446991668983
2540,34,Wicketkeeper,71,4031,19.74,121.5,12,17,147,9.54,91,78,62.62199999999999,34.15446836868351,Low,7.0651138923682755
2541,21,Bowler,147,7248,30.18,96.84,5,4,221,5.32,106,78,72.417,49.16009835236805,Low,9.23661990786222
2542,22,All-Rounder,196,7423,49.61,122.7,22,4,125,6.8,57,70,72.2535,48.90962152721927,Low,8.40000969738426
2543,31,Batter,237,6949,59.67,166.68,42,10,281,6.41,30,91,92.11749999999999,79.34064082236061,High,14.245655557023877
2544,18,Wicketkeeper,156,6821,16.89,141.23,0,20,124,6.0,117,95,74.84899999999999,52.88584537843448,Medium,8.78104314361554
2545,31,All-Rounder,32,6884,56.46,125.0,2,15,275,6.64,59,75,82.08300000000001,63.968104418962746,Medium,13.553968685069036
2546,26,Wicketkeeper,208,7863,35.29,132.8,42,14,74,8.45,55,100,75.91850000000001,54.524285528261004,Medium,9.46760846550645
2547,31,Bowler,100,5899,64.97,117.2,12,8,267,5.77,46,100,86.2705,70.38322188263592,High,12.968613437886473
2548,24,All-Rounder,93,6482,57.17,99.17,37,8,278,5.94,73,78,79.18200000000002,59.5238642369649,Medium,11.725099421611018
2549,25,Batter,235,3667,41.52,92.48,34,10,226,7.06,108,64,64.286,36.703663702307935,Low,8.966658017945493
2550,27,Batter,108,4110,52.34,85.12,17,13,196,7.02,97,77,67.973,42.352031007039415,Low,10.349624487138904
2551,33,All-Rounder,71,5864,38.29,183.56,33,19,317,9.06,94,82,89.8845,75.91975549785144,High,12.757683893666167
2552,31,Batter,133,7832,38.38,96.47,14,3,193,7.44,4,97,73.82950000000001,51.32400364608469,Medium,9.213838172038946
2553,32,Wicketkeeper,122,2566,28.2,81.32,19,16,55,7.77,12,65,43.98,5.5955143966725736,Low,4.191034027353148
2554,24,Bowler,86,6175,33.27,155.89,24,13,37,5.57,100,88,72.90100000000001,49.90157103354247,Low,8.3130641920397
2555,24,All-Rounder,76,7262,42.16,111.63,0,13,148,9.58,28,92,73.60849999999999,50.985438640837685,Medium,9.249197498145586
2556,18,Bowler,213,1217,19.34,167.32,1,4,59,6.11,26,79,56.367,24.572006342348974,Low,5.474715177296115
2557,33,Wicketkeeper,241,765,19.39,102.59,4,4,193,9.39,83,89,57.816,26.791828480823597,Low,5.653008978573921
2558,20,All-Rounder,73,4735,63.6,123.84,17,14,254,4.39,108,66,78.546,58.54953236666134,Medium,11.624640989964716
2559,18,Wicketkeeper,54,116,22.92,182.3,41,0,271,7.05,7,69,64.457,36.96563029007821,Low,8.638073615429363
2560,18,Bowler,95,381,30.53,116.95,28,0,257,4.79,97,67,60.38700000000001,30.730519107475263,Low,8.361086980516442
2561,25,Batter,229,1593,64.09,173.74,12,6,133,5.12,111,63,73.2195,50.389502952869016,Medium,9.044702319140635
2562,33,Bowler,58,2843,61.18,145.88,9,14,27,6.28,0,93,67.463,41.570727148777124,Low,8.165316295579393
2563,18,Batter,178,5083,30.93,169.06,48,6,25,8.52,63,87,69.4075,44.54963960444578,Low,6.910151647414785
2564,32,Batter,150,6001,60.65,188.2,31,12,213,5.43,13,78,86.1945,70.26679228807136,High,12.663871106644295
2565,32,All-Rounder,176,622,24.49,128.08,32,8,273,6.02,10,73,58.9785,28.572741687156757,Low,7.3343010075341635
2566,25,Batter,184,4303,39.17,169.25,40,2,50,6.76,39,61,63.486000000000004,35.47808902268081,Low,6.23885848268797
2567,18,Wicketkeeper,117,2609,61.12,117.1,34,5,318,7.98,117,61,75.06299999999999,53.213686605234734,Medium,11.057060963128361
2568,24,All-Rounder,53,7617,47.07,107.99,15,5,228,4.57,6,81,75.14999999999999,53.34696785164419,Medium,10.972364906076248
2569,26,Wicketkeeper,231,3619,59.94,83.9,36,0,296,7.68,9,75,68.808,43.63122457890023,Low,11.050548016218357
2570,24,Wicketkeeper,15,2715,17.79,80.23,27,17,320,4.59,76,78,61.211999999999996,31.994392995840716,Low,8.375829014605365
2571,23,Bowler,43,7247,23.81,97.7,17,1,57,7.38,79,95,65.6515,38.79556648359645,Low,7.08297564583966
2572,23,All-Rounder,243,3441,26.48,182.64,44,6,295,4.26,86,87,81.698,63.37829660439216,Medium,11.097933953122446
2573,21,Bowler,135,4261,63.44,100.81,47,6,170,6.21,44,100,75.2035,53.42892815834428,Medium,10.796254491831034
2574,34,Bowler,240,244,60.43,87.93,48,5,227,7.8,13,89,63.035000000000004,34.78717129704102,Low,9.316514821183228
2575,29,Wicketkeeper,117,6454,46.73,82.64,38,15,117,8.01,49,81,65.5365,38.61939012340008,Low,9.364235557854995
2576,34,Wicketkeeper,63,1854,54.72,137.21,11,13,216,6.71,68,77,71.4195,47.63195992370799,Low,9.548812479483718
2577,33,Bowler,180,3167,30.6,184.4,4,4,27,5.26,0,87,64.744,37.405305206394445,Low,7.400619140015664
2578,22,All-Rounder,96,6443,50.48,105.26,25,18,37,8.48,23,97,68.54500000000002,43.22831690297282,Low,8.645661077030185
2579,26,Wicketkeeper,71,456,64.51,180.69,29,9,232,9.93,82,71,77.59299999999999,57.089566529555505,Medium,11.524574855200617
2580,25,Bowler,45,4229,31.37,122.67,22,7,349,9.84,115,68,74.901,52.96550773261026,Medium,11.966961015358594
2581,31,Bowler,164,4247,46.5,117.71,40,9,100,5.29,16,79,63.32549999999999,35.2322081025806,Low,7.684273546561491
2582,20,Bowler,22,769,56.53,148.63,5,10,240,9.31,46,96,76.265,55.0551125613745,Medium,11.715990853971414
2583,22,Batter,136,7773,58.68,92.71,2,6,61,6.14,104,93,75.6225,54.070822896798965,Medium,9.610921963171124
2584,27,Wicketkeeper,117,5696,48.52,161.58,31,12,312,7.88,62,90,88.959,74.50191879035782,High,14.437576320245098
2585,24,Batter,45,5917,24.16,100.9,26,18,155,4.76,89,61,60.459,30.840820828641704,Low,7.127116699769613
2586,29,Bowler,45,7743,38.26,183.83,17,0,287,8.25,35,98,93.22550000000001,81.03806175364421,High,13.768767531616318
2587,26,All-Rounder,138,3902,18.41,146.78,14,5,225,4.02,44,74,66.3735,39.90164763195996,Low,7.612841165896612
2588,26,Wicketkeeper,235,5813,53.44,126.75,50,13,69,5.89,50,64,65.9485,39.25056108340803,Low,7.396765789642975
2589,28,Wicketkeeper,177,6956,50.3,164.91,7,3,243,9.6,65,87,88.3735,73.60495132170573,High,12.63947584997175
2590,22,Bowler,122,3262,45.67,172.35,44,13,284,4.39,99,90,85.444,69.11705004174615,Medium,12.89004271686694
2591,22,All-Rounder,10,6069,21.07,152.08,46,2,345,6.94,17,75,77.0675,56.284517161875435,Medium,11.829270783529616
2592,23,Wicketkeeper,92,3894,32.1,113.44,35,14,287,7.42,6,88,69.479,44.65917534143746,Low,9.830266706600352
2593,28,All-Rounder,10,1865,23.14,184.28,23,14,326,9.49,73,72,75.107,53.28109321261425,Medium,10.700897630605638
2594,28,Wicketkeeper,148,4488,25.7,153.52,23,18,179,8.59,37,99,73.979,51.553032914340015,Medium,9.725314658838201
2595,20,Batter,50,5289,21.68,107.8,3,11,313,8.4,13,62,63.967999999999996,36.21649776715614,Low,9.066265217818257
2596,32,Bowler,44,6148,55.9,80.38,18,18,72,7.33,19,62,58.37800000000001,27.65279469326166,Low,5.278834802333864
2597,24,Wicketkeeper,173,5682,32.42,110.42,34,2,310,7.92,23,69,69.932,45.35315700377631,Low,9.684565552994984
2598,32,Batter,143,1076,57.44,107.38,10,12,177,8.6,78,94,68.869,43.724674648221786,Low,9.851309310961915
2599,18,Wicketkeeper,21,3499,26.51,128.22,6,2,82,5.09,16,97,62.0085,33.21460578624447,Low,7.476800056837877
2600,31,All-Rounder,216,1365,28.95,154.45,32,18,286,7.43,18,65,64.58500000000001,37.16172223881857,Low,8.498721000128755
2601,23,All-Rounder,244,5542,57.46,133.82,35,19,142,9.26,110,65,74.37199999999999,52.1550964757068,Medium,8.721033294549743
2602,34,Batter,42,7182,54.45,143.63,34,5,194,5.7,28,87,82.37100000000001,64.4093113036285,Medium,12.064286853345918
2603,33,Batter,124,3777,40.25,83.53,20,6,287,5.93,95,91,71.99600000000001,48.5151396772143,Low,10.431332773308617
2604,21,Wicketkeeper,26,1149,41.54,153.97,28,7,321,5.4,62,71,72.67849999999999,49.56070807577115,Low,10.237437478031936
2605,21,Wicketkeeper,105,6416,18.12,128.49,18,12,324,9.76,14,79,73.28550000000001,50.49061286393825,Medium,10.100488591537214
2606,31,Wicketkeeper,124,1446,35.44,114.88,30,1,308,8.98,70,75,66.634,40.30072538701353,Low,9.58100985987343
2607,30,Batter,207,6791,43.55,118.94,8,4,177,6.78,50,79,73.4105,50.68210890762999,Medium,9.422338558493893
2608,34,All-Rounder,185,93,27.63,118.77,44,19,91,4.0,79,85,54.659000000000006,21.955404401345092,Low,4.531657411584974
2609,30,Batter,124,6655,50.06,123.22,25,16,86,7.02,42,68,67.708,41.94605939441291,Low,8.364939037884858
2610,26,Batter,29,4598,62.37,139.0,9,6,306,6.21,73,94,88.0885,73.16834034208854,High,14.765371554848217
2611,19,Wicketkeeper,110,2741,58.5,188.51,43,9,48,5.89,77,90,77.1335,56.38562707294468,Medium,9.999323702964222
2612,35,All-Rounder,66,562,37.98,80.27,40,1,299,9.65,106,90,65.40950000000001,38.42483014300928,Low,9.203040179088521
2613,23,All-Rounder,157,2418,29.16,154.04,26,4,176,4.21,37,63,61.632,32.637819702644954,Low,7.057836203290736
2614,29,All-Rounder,139,4467,34.43,94.59,33,20,20,5.0,14,87,55.18,22.753559911452236,Low,5.244995333530495
2615,33,Batter,145,683,34.99,157.1,19,1,49,5.28,10,78,56.1285,24.206631890985154,Low,5.819760383879471
2616,18,All-Rounder,32,4163,41.03,153.94,34,5,345,8.39,15,99,84.4245,67.55520830939633,Medium,13.750591075298676
2617,26,All-Rounder,193,766,42.87,96.93,48,13,120,4.66,8,70,50.689,15.873490053695505,Low,5.106362105980303
2618,18,Bowler,150,2585,62.04,181.69,32,8,173,5.57,60,84,80.58349999999999,61.670917878836626,Medium,11.479289566090443
2619,29,Batter,46,5731,63.87,145.73,36,13,108,9.86,55,76,76.439,55.321675054193385,Medium,10.27690770772696
2620,28,Bowler,250,2625,55.02,111.64,24,17,112,5.22,114,83,67.801,42.088532450919594,Low,9.367364406165343
2621,21,Batter,93,2536,44.24,112.48,49,3,43,7.72,91,71,57.454,26.237255938292325,Low,6.153178863741594
2622,21,Batter,139,6839,50.86,91.93,29,8,319,6.17,41,81,78.4325,58.375653958989226,Medium,12.567893739586683
2623,27,Bowler,107,7961,32.31,127.38,38,12,23,5.54,97,83,69.85649999999998,45.23749339338647,Low,7.424962653303328
2624,29,All-Rounder,162,3218,64.56,146.93,3,6,310,7.4,39,92,85.0655,68.53720002144756,Medium,14.435749574746508
2625,24,Bowler,243,3333,42.03,165.15,24,20,326,5.93,103,78,82.896,65.21359468713379,Medium,12.807140866693128
2626,25,Batter,175,1290,51.62,172.55,4,19,220,5.51,7,98,77.2175,56.514312414305536,Medium,10.92948728634377
2627,34,All-Rounder,101,7407,63.13,157.67,18,12,33,9.27,66,96,83.19699999999999,65.67471716034348,Medium,11.413056701096943
2628,25,Wicketkeeper,98,5061,21.8,174.55,20,19,59,7.22,89,65,65.4045,38.41717030126159,Low,6.734668666395673
2629,32,Wicketkeeper,205,2555,41.29,127.05,21,13,69,9.6,2,78,57.54,26.369005216352235,Low,5.904078511070983
2630,26,Bowler,168,3350,32.28,146.11,50,20,110,4.97,1,80,62.2365,33.5638945699382,Low,6.785042973294199
2631,19,Bowler,96,6268,42.3,111.36,2,7,181,5.76,7,79,68.96499999999999,43.87174360977701,Low,9.194462133548083
2632,27,Wicketkeeper,65,4815,55.08,89.05,36,15,317,5.59,120,65,74.8575,52.89886710940554,Medium,11.643879108574348
2633,20,Wicketkeeper,63,3482,20.51,137.4,21,13,276,6.04,2,71,64.35149999999999,36.804007629202374,Low,8.574346895735841
2634,23,Batter,77,1232,47.52,98.22,17,2,157,6.74,30,86,59.927,30.02581366668966,Low,7.873835703390409
2635,27,All-Rounder,132,7408,31.28,153.28,42,18,305,9.82,111,90,88.928,74.45442777152225,High,14.083821464440417
2636,28,Bowler,228,3368,46.56,178.33,29,7,143,4.3,14,63,68.7255,43.50483719006366,Low,8.973055295123809
2637,22,All-Rounder,153,1989,15.12,144.17,48,5,247,5.76,38,70,61.1335,31.8741334804023,Low,7.606331143672743
2638,34,All-Rounder,22,263,52.23,179.01,38,19,243,4.78,10,99,77.835,57.4603028701427,Medium,12.19358557739801
2639,20,Batter,249,2519,62.64,142.13,29,12,32,4.9,68,93,70.26750000000001,45.86713238504496,Low,8.129651286740726
2640,22,All-Rounder,204,4413,64.11,129.51,22,14,238,5.66,52,89,81.03,62.35494174690353,Medium,12.517757699663756
2641,27,Wicketkeeper,129,7909,62.36,189.99,42,3,224,7.55,9,68,88.5565,73.88530152967041,High,13.763983327833596
2642,33,All-Rounder,216,2660,36.8,98.38,23,4,333,4.82,83,71,67.827,42.12836362800745,Low,9.957813415104557
2643,34,All-Rounder,219,1457,40.28,117.96,9,14,131,4.19,88,80,61.62799999999999,32.63169182924681,Low,6.957752218615138
2644,21,All-Rounder,244,5243,63.08,139.3,27,10,181,7.98,75,66,76.451,55.340058674387784,Medium,10.23036142314225
2645,29,All-Rounder,78,712,63.4,94.31,20,9,320,7.46,93,95,75.82050000000001,54.37415263000669,Medium,11.894598744329477
2646,30,Bowler,159,1137,29.63,146.35,23,18,18,8.51,85,65,53.034,19.4659558333525,Low,3.923114629271398
2647,24,Wicketkeeper,90,4065,60.41,170.85,13,8,326,5.29,35,95,90.66,77.10779695291497,High,14.497825645996482
2648,24,Batter,219,6010,43.6,173.9,28,15,194,7.1,34,74,78.90500000000002,59.099509004144025,Medium,9.935167390825082
2649,20,Batter,202,7141,29.31,151.9,35,11,144,6.63,47,68,70.9445,46.90427495767939,Low,8.37753666274274
2650,28,Batter,221,3339,20.66,136.71,3,16,317,4.67,31,84,70.7495,46.60554112952027,Low,10.58149269984535
2651,23,Batter,93,4628,40.73,116.58,11,5,57,5.12,52,70,59.8755,29.946917296688667,Low,5.732713639595407
2652,32,Batter,154,1370,49.39,105.59,34,13,242,5.41,53,69,62.926,34.620186746941826,Low,9.503360636515067
2653,20,Bowler,214,1805,37.06,120.29,48,11,319,6.98,67,100,75.2185,53.45190768358727,Medium,11.902386812622524
2654,30,Wicketkeeper,214,4849,38.1,175.01,32,15,240,5.7,5,81,77.97449999999999,57.67401245490269,Medium,11.445691538302299
2655,25,Wicketkeeper,55,6190,42.61,114.23,26,4,223,5.65,90,74,74.31700000000001,52.070838216482485,Medium,9.866466544722181
2656,35,Batter,25,2988,44.31,119.27,24,16,62,5.66,26,82,59.844,29.898660293678347,Low,7.006428642901143
2657,32,Batter,179,6043,51.93,83.04,37,18,60,7.04,22,69,58.874500000000005,28.413416978805238,Low,5.833274747682867
2658,32,All-Rounder,38,6442,50.3,186.88,4,18,296,4.88,26,65,85.841,69.72524147651112,Medium,13.186647898069367
2659,29,Bowler,124,5687,16.27,113.69,11,18,112,4.88,57,88,62.94500000000001,34.64929414558298,Low,6.918949084455063
2660,33,Wicketkeeper,235,6268,46.68,189.44,46,18,236,5.67,62,62,83.02199999999999,65.40662269917503,Medium,11.817687879909895
2661,21,Bowler,205,7409,39.93,180.62,13,16,157,6.81,72,77,82.5935,64.75017426139979,Medium,10.195120123327552
2662,21,All-Rounder,94,5280,26.37,189.83,45,18,5,7.38,56,88,70.677,46.49447342417907,Low,6.803012421279604
2663,34,Wicketkeeper,22,3771,31.03,115.89,13,4,4,9.5,81,86,58.433,27.737052952486017,Low,5.7632194043752945
2664,21,All-Rounder,50,1617,24.94,80.44,12,0,91,5.68,2,63,41.935,2.4626391218757537,Low,2.6902899100754754
2665,27,Wicketkeeper,121,3722,62.78,163.19,12,15,255,7.65,94,64,81.06750000000001,62.41239056001107,Medium,12.18624220205067
2666,21,Bowler,167,3296,40.49,128.23,2,5,37,9.61,52,71,58.149,27.301973941218392,Low,5.051328490891716
2667,19,Bowler,120,701,58.17,127.42,29,2,193,8.51,29,79,65.90750000000001,39.18775038107716,Low,9.59796214444105
2668,34,Bowler,85,341,16.88,134.39,11,5,8,4.58,28,61,42.110499999999995,2.7314995672189424,Low,1.4632882993376397
2669,28,Batter,214,7001,40.57,162.1,3,10,53,5.5,83,72,73.2595,50.45078168685038,Medium,8.508328137524801
2670,32,Batter,140,202,25.45,155.32,17,3,349,7.74,91,85,73.3145,50.53503994607471,Medium,11.31981946143047
2671,19,All-Rounder,79,7907,61.91,80.49,45,20,0,7.34,27,85,65.96499999999999,39.27583856117531,Low,7.136497946902744
2672,22,Batter,58,3175,26.7,179.99,0,10,324,5.34,50,64,74.7235,52.693583350568,Medium,10.881371618599164
2673,32,All-Rounder,226,1198,62.48,148.46,48,11,261,4.33,26,76,73.63499999999999,51.026035802100324,Medium,11.23722471187681
2674,23,All-Rounder,205,4150,54.0,100.29,14,6,134,4.09,55,69,63.5435,35.566177202779,Low,7.627196792181532
2675,18,Bowler,151,4436,63.01,175.07,24,15,140,5.7,49,100,85.335,68.95006549164695,Medium,11.68102920712659
2676,29,Bowler,44,92,18.89,88.02,2,7,227,8.57,100,83,55.209500000000006,22.798752977763503,Low,5.795262451940061
2677,18,Wicketkeeper,176,6234,23.16,85.78,6,19,102,5.07,38,77,57.375,26.116230438679157,Low,6.041248067517762
2678,30,All-Rounder,88,5510,63.36,86.87,25,20,342,4.06,111,98,87.0405,71.562837511777,High,13.654682365496672
2679,25,Wicketkeeper,14,1151,49.45,160.93,12,5,167,7.74,71,77,69.954,45.38686030746606,Low,9.279858130467261
2680,29,Batter,101,2784,24.62,173.24,3,16,274,7.78,11,84,72.959,49.990425197815426,Low,10.025918411740419
2681,26,All-Rounder,115,2246,33.56,151.84,25,1,108,7.29,46,72,61.358,32.21806037487266,Low,7.088177425206363
2682,19,Wicketkeeper,122,2228,15.3,173.02,14,18,343,6.55,119,96,81.334,62.82066012516183,Medium,11.940043262771251
2683,23,Wicketkeeper,144,5891,57.3,113.18,23,17,328,4.07,2,70,77.084,56.30979463964276,Medium,11.86525557079073
